Year,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Category,Topic,Indicator,Break_Out_Category,Break_Out,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_limit_Low,Confidence_limit_High,CategoryId,TopicId,IndicatorID,BreakOutCategoryId,BreakOutId,LocationID,GeoLocation
2001,US,United States,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,5,,,4.5,5.5,C1,T4,NS001,BOC03,AGE05,0,
2001,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,3.8,,,2.9,4.8,C1,T4,NS001,BOC03,AGE05,104,
2001,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,4.1,,,3.6,4.7,C1,T4,NS001,BOC01,OVR01,104,
2001,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,4.5,,,2.5,8.1,C1,T4,NS001,BOC04,RAC02,104,
2001,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,5.7,,,4.8,6.7,C1,T4,NS001,BOC02,GEN01,104,
2001,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,3.7,,,2.4,5.6,C1,T4,NS001,BOC04,RAC04,104,
2001,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,2.7,,,2.2,3.4,C1,T4,NS001,BOC02,GEN02,104,
2001,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,0.4,,,0.2,0.8,C1,T4,NS001,BOC03,AGE04,104,
2001,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,14.6,,,12.2,17.3,C1,T4,NS001,BOC03,AGE06,104,
2000,SOU,South,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,0,,,,,C1,T6,NS003,BOC03,AGE01,102,
2001,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,3.4,,,2,6,C1,T4,NS001,BOC04,RAC07,104,
2001,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,4.2,,,3.6,4.9,C1,T4,NS001,BOC04,RAC01,104,
2001,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,0.3,,,0.1,1.6,C1,T4,NS001,BOC03,AGE01,104,
2002,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,5.7,,,2.6,12.3,C1,T4,NS001,BOC04,RAC07,103,
2002,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,4.1,,,2.9,5.6,C1,T4,NS001,BOC04,RAC02,103,
2002,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,5.7,,,5,6.6,C1,T4,NS001,BOC02,GEN01,103,
2002,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,3.5,,,3,4.1,C1,T4,NS001,BOC02,GEN02,103,
2002,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,4.5,,,4,5,C1,T4,NS001,BOC01,OVR01,103,
2002,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,4.5,,,4,5,C1,T4,NS001,BOC04,RAC01,103,
2002,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,0.5,,,0.3,1,C1,T4,NS001,BOC03,AGE04,103,
2002,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,4.9,,,4,6,C1,T4,NS001,BOC03,AGE05,103,
2002,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,14.4,,,12.5,16.5,C1,T4,NS001,BOC03,AGE06,103,
2002,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,0.1,,,0,0.4,C1,T4,NS001,BOC03,AGE01,103,
2002,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,3.4,,,1.5,7.9,C1,T4,NS001,BOC04,RAC04,103,
2002,NRE,Northeast,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,4.2,,,2.5,6.9,C1,T4,NS001,BOC04,RAC04,101,
2002,NRE,Northeast,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,3.3,,,2,5.5,C1,T4,NS001,BOC04,RAC02,101,
2002,NRE,Northeast,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,0.2,,,0,1.4,C1,T4,NS001,BOC03,AGE01,101,
2002,NRE,Northeast,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,3.5,,,2.5,4.9,C1,T4,NS001,BOC03,AGE05,101,
2002,NRE,Northeast,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,4.2,,,3.6,4.8,C1,T4,NS001,BOC01,OVR01,101,
2002,NRE,Northeast,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,5.4,,,2.3,12.3,C1,T4,NS001,BOC04,RAC07,101,
2002,NRE,Northeast,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,4.2,,,3.6,4.8,C1,T4,NS001,BOC04,RAC01,101,
2000,SOU,South,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Stroke,Prevalence of stroke among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,9.6,,,8.300000000000001,11.1,C1,T6,NS003,BOC03,AGE06,102,
2002,NRE,Northeast,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,5.6,,,4.7,6.6,C1,T4,NS001,BOC02,GEN01,101,
2002,NRE,Northeast,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,3.1,,,2.5,3.8,C1,T4,NS001,BOC02,GEN02,101,
2002,NRE,Northeast,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,0.6,,,0.3,1.2,C1,T4,NS001,BOC03,AGE04,101,
2002,NRE,Northeast,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,15.2,,,13,17.8,C1,T4,NS001,BOC03,AGE06,101,
2002,SOU,South,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,3,,,2.1,4.4,C1,T4,NS001,BOC04,RAC04,102,
2002,SOU,South,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,3.5,,,2.6,4.7,C1,T4,NS001,BOC04,RAC02,102,
2002,SOU,South,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,6.5,,,5.8,7.4,C1,T4,NS001,BOC02,GEN01,102,
2002,SOU,South,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,4.6,,,4.2,5.2,C1,T4,NS001,BOC01,OVR01,102,
2002,SOU,South,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,15,,,13.1,17.2,C1,T4,NS001,BOC03,AGE06,102,
2002,SOU,South,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,3.6,,,1.8,7.1,C1,T4,NS001,BOC04,RAC07,102,
2002,SOU,South,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,0.5,,,0.3,0.8,C1,T4,NS001,BOC03,AGE04,102,
2002,SOU,South,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,5.5,,,4.6,6.4,C1,T4,NS001,BOC03,AGE05,102,
2002,SOU,South,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,3,,,2.5,3.6,C1,T4,NS001,BOC02,GEN02,102,
2002,SOU,South,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,5.1,,,4.5,5.7,C1,T4,NS001,BOC04,RAC01,102,
2002,SOU,South,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,0.2,,,0.1,0.7,C1,T4,NS001,BOC03,AGE01,102,
2002,US,United States,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,0.1,,,0,0.3,C1,T4,NS001,BOC03,AGE01,0,
2002,US,United States,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,3.6,,,3,4.4,C1,T4,NS001,BOC04,RAC02,0,
2002,US,United States,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,4.4,,,4,4.9,C1,T4,NS001,BOC03,AGE05,0,
2002,US,United States,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,4.6,,,4.3,4.9,C1,T4,NS001,BOC04,RAC01,0,
2002,US,United States,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,5.8,,,5.4,6.3,C1,T4,NS001,BOC02,GEN01,0,
2002,US,United States,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,14.8,,,13.7,16,C1,T4,NS001,BOC03,AGE06,0,
2002,US,United States,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,0.5,,,0.3,0.6,C1,T4,NS001,BOC03,AGE04,0,
2002,US,United States,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,4.3,,,4.1,4.6,C1,T4,NS001,BOC01,OVR01,0,
2002,US,United States,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,3.1,,,2.8,3.4,C1,T4,NS001,BOC02,GEN02,0,
2002,US,United States,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,3.8,,,2.7,5.3,C1,T4,NS001,BOC04,RAC07,0,
2002,US,United States,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,3.1,,,2.4,4,C1,T4,NS001,BOC04,RAC04,0,
2002,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,4.1,,,3.4,4.8,C1,T4,NS001,BOC04,RAC01,104,
2002,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,14.6,,,12.2,17.3,C1,T4,NS001,BOC03,AGE06,104,
2002,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,2.8,,,2.2,3.5,C1,T4,NS001,BOC02,GEN02,104,
2002,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,3.8,,,3.3,4.4,C1,T4,NS001,BOC01,OVR01,104,
2002,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,0.3,,,0.1,0.7,C1,T4,NS001,BOC03,AGE04,104,
2002,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,4.9,,,4.1,5.8,C1,T4,NS001,BOC02,GEN01,104,
2002,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,2.7,,,1.6,4.5,C1,T4,NS001,BOC04,RAC04,104,
2002,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,4.1,,,2,8.1,C1,T4,NS001,BOC04,RAC02,104,
2002,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,2.8,,,2.1,3.7,C1,T4,NS001,BOC03,AGE05,104,
2002,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,0,,,,,C1,T4,NS001,BOC03,AGE01,104,
2002,WEST,West,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,2.9,,,1.7,5,C1,T4,NS001,BOC04,RAC07,104,
2003,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Hispanic,Percentage,%,0.5,,,0.1,1.9,C1,T4,NS001,BOC04,RAC04,103,
2003,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,18-24,Percentage,%,0,,,,,C1,T4,NS001,BOC03,AGE01,103,
2003,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,4,,,2.5,6.2,C1,T4,NS001,BOC04,RAC02,103,
2003,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Overall,Overall,Percentage,%,3.6,,,3.2,4.2,C1,T4,NS001,BOC01,OVR01,103,
2003,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Gender,Male,Percentage,%,5.1,,,4.2,6.1,C1,T4,NS001,BOC02,GEN01,103,
2003,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,65+,Percentage,%,12.9,,,10.8,15.2,C1,T4,NS001,BOC03,AGE06,103,
2003,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,3.6,,,2.9,4.5,C1,T4,NS001,BOC03,AGE05,103,
2003,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,25-44,Percentage,%,0.3,,,0.1,0.6,C1,T4,NS001,BOC03,AGE04,103,
2003,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Other,Percentage,%,0.9,,,0.2,3.6,C1,T4,NS001,BOC04,RAC07,103,
2003,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Gender,Female,Percentage,%,2.4,,,2,3,C1,T4,NS001,BOC02,GEN02,103,
2003,MDW,Midwest,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic White,Percentage,%,3.7,,,3.2,4.3,C1,T4,NS001,BOC04,RAC01,103,
2003,NRE,Northeast,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Race,Non-Hispanic Black,Percentage,%,2.4,,,1.1,5.1,C1,T4,NS001,BOC04,RAC02,101,
2003,NRE,Northeast,NHIS,Million Hearts®,None,None,None,Cardiovascular Diseases,Coronary Heart Disease,Prevalence of coronary heart disease among US adults (18+) (Percentage); NHIS,Age,45-64,Percentage,%,3,,,2.2,4.1,C1,T4,NS001,BOC03,AGE05,101,
